Link,DSA AppId,Project Name,Project Scope,Project Cert Type,Project Type,Final Project Cost,Approved Date,Address,City
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110301,01 110301,Spring Valley E.s - Acs & Fls Upgrades,Alterations to 1-Classroom Building,DSA 301P Notification of Requirement for Certification,School (K-12),"$6,236,681.00",4/1/2009,1451 Jackson Street,San Fancisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110338,01 110338,Noriega Child Development Center-S.f.u.s.d.,Construction of 3-Kindergarten Building (Relocatable) Alteration to 1-campus ADA upgrade,#1-Certification & Close of File,School (K-12),"$2,644,519.00",4/10/2009,1775 - 44th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110340,01 110340,Alice Fong Yu Alternative School-San Francisco U.s.d.,Alteration to 1-campus ADA upgrade,#1-Certification & Close of File,School (K-12),"$1,750,369.00",2/19/2009,1541 -12th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110350,01 110350,Cabrillo Administration Center-San Francisco U.s.d.,"Construction of 1-Site Works (Increment 1), 1-Modular Admin Building (PC 02-110411) (Inc 2)",#1-Certification & Close of File,School (K-12),"$1,544,169.00",1/8/2009,735 24th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110363,01 110363,Glen Park Elementary School-S.f.u.s.d.,Construction of 1-Play Structure,,Access Compliance Only - NOT K-14,$0.00,1/15/2009,151 Lippard Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110364,01 110364,R. L. Stevenson Elementary School-S.f.u.s.d.,Construction of 1-Accessible Parking Space at School Entrance/ Parking Lot,,Access Compliance Only - NOT K-14,$0.00,1/15/2009,2051 34th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110382,01 110382,Independence High School,Alterations to 1-campus ADA upgrade,#1-Certification & Close of File,School (K-12),"$866,405.00",4/15/2009,3045 Santiago Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110430,01 110430,E.r. Taylor Elementary School,Construction of 1-playstructure,,Access Compliance Only - NOT K-14,$0.00,,423 Burrows Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110433,01 110433,Rosa Parks Elementary School-S.f.u.s.d.,Alterations to 1-campus ADA upgrade with stair,#1-Certification & Close of File,School (K-12),"$389,377.00",4/6/2009,1501 O'farrell Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110447,01 110447,Burnett Child Development Center-San Francisco U.s.d.,Relocation of 4-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$325,522.00",3/3/2009,1520 Oakdale Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110465,01 110465,Presido Middle School-San Francisco U.s.d.,Alterations to 1-Fire Alarm upgrade,#1-Certification & Close of File,School (K-12),"$501,002.35",7/9/2009,450 30th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110467,01 110467,Mira Lomea Elementary School-San Francisco U.s.d.,Alterations to 1-Fire Alarm upgrade,#1-Certification & Close of File,School (K-12),"$203,400.00",7/9/2009,175 Omar Way,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110510,01 110510,Burnett Child Development Center,Additions to 1-Three-Story Elevator Tower; Alterations to 1-Campus ADA upgrade; Construction of 1-Steel-Framed Balcony Structure,#1-Certification & Close of File,School (K-12),"$3,293,251.00",6/12/2009,1520 Oakdale Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110526,01 110526,Mckinley Elementary School-San Francisco U.s.d.,Alterations to 1-campus ADA upgrade i/c changes to seismic system.,#1-Certification & Close of File,School (K-12),"$1,047,092.26",10/6/2009,1025 -14th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110553,01 110553,School Health Administration Buildings-San Francisco U.s.d.,"Construction of 1-Administration Building sitework, 1-Administration Building",#1-Certification & Close of File,School (K-12),"$513,008.00",4/7/2009,1515 Quintara Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110581,01 110581,Longfellow Elementary School-S.f.u.s.d.,Construction of 3-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$125,941.41",4/16/2009,755 Morse Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110584,01 110584,Guadalupe Elementary School-S.f.u.s.d.,Construction of 2-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$117,636.93",4/16/2009,859 Prague Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110747,01 110747,Galileo Academy-San Francisco U.s.d.,Alterations to 1-Sport Field with scoreboard,#2-Certification & Close of File Per EDU Code 17315(b) OR 81147(b),School (K-12),"$95,000.00",9/1/2009,1150 Francisco Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110761,01 110761,Cleveland Elementary School-San Franciso U.s.d.,"Construction of 1-Classroom Building, 1-sitework",#1-Certification & Close of File,School (K-12),"$1,722,304.00",12/29/2009,455 Athens St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110762,01 110762,Bret Harte E.s. - Play Ground,Construction of 1-playground,,Access Compliance Only - NOT K-14,$0.00,12/1/2009,1035 Gilman Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110836,01 110836,Gordon Lau E.s. - Ada Play Yard,Construction of 1-playstructure,#1-Certification & Close of File,School (K-12),"$93,653.74",10/15/2009,950 Clay Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110837,01 110837,Cesar Chavez E.s. - Ada Site Of Play Yard,Construction of 1-playstructure,,Access Compliance Only - NOT K-14,$0.00,10/8/2009,625 Shotwell Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110838,01 110838,El Dorado E.s. - Ada Site Of Play Yard,Alterations to 1-playyard,#1-Certification & Close of File,School (K-12),"$50,000.00",10/1/2009,70 Delta Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110853,01 110853,Alamo Elementary School-San Francisco U.s.d.,Relocation of 2-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$40,000.00",7/29/2009,250 23rd Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110875,01 110875,Junipero Serra Annex Child Development Care-San Francisco U.s.d.,Construction of 1-Interim Housing and site work,#1-Certification & Close of File,School (K-12),"$106,400.00",8/12/2009,625 Holly Park Circle,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110883,01 110883,Rosa Parks School-San Francisco U.s.d.,Construction of 1-Solar Panel,,School (K-12),$0.00,,1501 O'farrell Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110898,01 110898,School Health Programs Administration Building-San Francisco U.s.d.,Construction of 1-ADA upgrade,#1-Certification & Close of File,School (K-12),"$941,541.00",10/29/2009,1515quintara Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110899,01 110899,School Health Programs Administration  -San Francisco U.s.d.,Construction of 1-Fire Alarm upgrade,#1-Certification & Close of File,School (K-12),"$42,266.00",10/29/2009,1515 Quintara Streedt,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110912,01 110912,Denman Middle School-San Francisco Usd,"Alterations to 1-(E) Wood Shop into two CR's (Incl. Lighting, Fire Alarm & Fire Sprinkler Systems Modifications).",#1-Certification & Close of File,School (K-12),"$123,900.00",12/31/2009,241 Oneida Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110953,01 110953,Guadalupe Elementary School,Alterations to 1-Access upgrade to student toilets; Construction of 1-play structure,#1-Certification & Close of File,School (K-12),"$64,500.00",12/8/2009,859 Prague Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110962,01 110962,John Muir Elementary School,Relocation of 3-Relocatables.,#1-Certification & Close of File,School (K-12),"$156,674.00",10/14/2009,380 Webster Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111012,01 111012,Bryant Elementary School,Alterations to 1-windown replacment,#1-Certification & Close of File,School (K-12),"$235,000.00",2/25/2010,1050 York Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111013,01 111013,Clarendon Elementary School,Alterations to 1-windown replacements,#1-Certification & Close of File,School (K-12),"$646,924.47",2/25/2010,500 Clarendon Ave,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111014,01 111014,Sunnyside Elementary School- San Francisco Usd,Alterations to 1-campus ADA upgrade,,School (K-12),$0.00,5/25/2010,250 Foerester Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111039,01 111039,International Studies Academy High School,"Alterations to 1-CR Building, 1-Gymnasium Building; Construction of 1-Canopy",#1-Certification & Close of File,School (K-12),"$7,853,369.39",3/24/2010,655 Deharo Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111056,01 111056,Jose Ortega Elementary School,Construction of 1-playstructure,#1-Certification & Close of File,School (K-12),"$90,368.53",3/3/2010,400 Sargent Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111093,01 111093,Buena Vista Elementary School-San Francisco Usd,"Construction of 2-Classroom Buildings (Relocatable), 1-Toilet Building (Relocatable)",#1-Certification & Close of File,School (K-12),"$130,000.00",12/29/2009,2641 -25th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111105,01 111105,Alice Fong Yu Alternative School-San Francisco Usd,"Alterations to 1-garden area/ Classroom Building, 1-Fire Alarm upgrade",#1-Certification & Close of File,School (K-12),"$427,651.00",2/22/2010,1541-12th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111108,01 111108,Dr. Martin Luther King Middle School,"Alterations to 1-campus ADA, fire alarm upgrade",#1-Certification & Close of File,School (K-12),"$8,344,685.00",4/22/2010,350 Girard Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111111,01 111111,Rosa Parks School-San Francisco Usd,Construction of 1-solar panels on auditorium,#1-Certification & Close of File,School (K-12),"$10,000.00",4/1/2010,1501 O'farrell Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111119,01 111119,International Studies Academy-San Francisco Usd,"Alterations to 3-Classroom Building -- windows, 1-Gymnasium Building -- windows",#1-Certification & Close of File,School (K-12),"$616,000.00",4/20/2010,655 Deharo Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111120,01 111120,Lakeshore Alternative Elementary School,Construction of 1-Sitework Improvements,#1-Certification & Close of File,School (K-12),"$2,213,651.00",1/19/2010,220 Middlefield Drive,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111191,01 111191,Dr. Martin Luther King Middle School-San Francisco Usd,Relocation of 12-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$680,067.00",2/17/2010,350 Girard Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111195,01 111195,Fairmount Elementary School-San Francisco Usd,Relocation of 2-Portable CRs,#1-Certification & Close of File,School (K-12),"$380,324.00",2/17/2010,65 Chenery Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111216,01 111216,Glen Park Elementary School-San Francisco Usd,"Alterations to 1-campus wide ADA, FLS, and modernization",#1-Certification & Close of File,School (K-12),"$5,930,192.00",5/27/2010,151 Lippard Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111255,01 111255,Dr. William L. Cobb Elementary School - Sfusd,Alterations to 1-campus ADA upgrade,#1-Certification & Close of File,School (K-12),"$6,944,254.00",8/4/2010,2725 California Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111259,01 111259,Edison School,Alterations to 1-Classroom Building and campus wide ADA and fire alarm/sprinkler upgrade/ Classroom Building,#1-Certification & Close of File,School (K-12),"$5,962,710.00",7/12/2010,3531  22nd  Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111274,01 111274,Glen Park Elementary School-San Francisco Usd,Construction of 6-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$190,820.03",4/8/2010,151 Lippard Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111349,01 111349,Rosa Parks Elementary School-San Francisoc Usd,Construction of 1-Shade Structure,#1-Certification & Close of File,School (K-12),"$20,000.00",5/12/2010,1501 O'farrell Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111351,01 111351,Edision Elementary School-San Francisco Usd,Relocation of 7-24'x40' relocatables,#1-Certification & Close of File,School (K-12),"$116,000.00",5/12/2010,3531 22nd Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111432,01 111432,Dr William Cobb Elementary School,Relocation of 2-Classroom Buildings (Relocatable),,School (K-12),$0.00,6/22/2010,2725 California St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111441,01 111441,Francis Scott Key Elementary,Relocation of 7-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$247,775.00",6/29/2010,1530 43rd Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111540,01 111540,Francis Scott Key Elementary School-San Francisco Usd,Alterations to 1-site and main school building; Construction of 3-(2 Classroom Buildings (Relocatable) /1 Library Building),#1-Certification & Close of File,School (K-12),"$6,915,040.00",12/2/2010,1530 43rd Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111554,01 111554,Miraloma Elementary School -Sfusd,Reconstruction of 1-Classroom Building Doors & Windows,#1-Certification & Close of File,School (K-12),"$1,222,615.00",12/2/2010,175 Omar Way,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111582,01 111582,Gateway And Kipp Schools,Alterations to 3-Gymnasium Buildings and Main School Building,#1-Certification & Close of File,School (K-12),"$4,672,764.00",12/7/2010,1430 Scott St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111585,01 111585,Chinese Immersion School At  Deavila-San Francisco Usd,Alterations to 1-Classroom Building,#1-Certification & Close of File,School (K-12),"$7,462,299.00",1/13/2011,1250 Waller Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111639,01 111639,Creative Arts Charter School,Alterations to 2-Admin/CR/Kitchen/MP/Storage buildings; Construction of 1-Elevator Tower,#1-Certification & Close of File,School (K-12),"$10,168,258.00",2/10/2011,1601 Turk Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111647,01 111647,Francisco Middle Shool -San Francisco Usd,Additions to 1-restroom and elevator addition; Alterations to 1-campus ADA upgrade,#1-Certification & Close of File,School (K-12),"$12,316,216.00",2/9/2011,2190 Powell St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111715,01 111715,Alvarado Elementary School-San Francisco Usd,Alterations to 1-Main building window replacement,#1-Certification & Close of File,School (K-12),"$937,806.42",1/31/2011,625 Douglas St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111717,01 111717,Lafayette Elementary School-San Francisco Usd,Alterations to 1-Classroom/Admin/Storage/Cafeteria/Multi-purpose Building.,,School (K-12),$0.00,8/16/2011,4545 Anza St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111721,01 111721,2340 Jackson Street School-Sfusd,"Additions to 1-Classroom Building; Alterations to 1-campuswide ADA, fire alarm, sprinkler, elec upgrade/ Classroom Building, 1-Partial VSU of some concrete shear walls.",#1-Certification & Close of File,School (K-12),"$5,521,498.00",3/7/2011,2340 Jackson Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111725,01 111725,Mckinley Elementary School-Sfusd,Alterations to 1-window replacement,#1-Certification & Close of File,School (K-12),"$594,000.00",3/10/2011,1025 14th St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111733,01 111733,John Swett Elementary- San Francisco Usd,Alterations to 1-Main building,#1-Certification & Close of File,School (K-12),"$11,258,740.00",4/15/2011,727 Golden Gate Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111748,01 111748,San Francisco Interim Housing Classrooms,Relocation of 2-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$148,533.00",12/22/2010,300 Seneca Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111793,01 111793,Francisco Middle School-San Francisco Usd,Relocation of 7-Classroom Buildings (Relocatable)from Stockpile,#1-Certification & Close of File,School (K-12),"$46,000.00",1/11/2011,2190 Powell St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111815,01 111815,Guadalupe Elementary School,"Relocation of 1-Toilet Building (Relocatable), 4-Classroom Buildings (Relocatable)",#1-Certification & Close of File,School (K-12),"$258,065.00",1/25/2011,859 Prague St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111857,01 111857,Dr. Charles R Drew Elementary School-San Francisco Usd,Alterations to 1-campus structural upgrades,#1-Certification & Close of File,School (K-12),"$346,923.00",5/17/2011,50 Pomona Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111866,01 111866,Guadalupe Elementary School-Sfusd,"Alterations to 3-Classroom Buildings., 2-Classroom Buildings (Relocatable)",#1-Certification & Close of File,School (K-12),"$8,042,824.00",5/19/2011,859 Prague St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=111969,01 111969,Rosa Parks Elementary School-San Francisco Usd,Alterations to 1-structural upgrades at lobby,#1-Certification & Close of File,School (K-12),"$132,147.00",6/8/2011,1501 O'farrell St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=112120,01 112120,Frank Mccoppin Elementary School -Sfusd,Construction of 1-Playyard with restroom upgrade,#1-Certification & Close of File,School (K-12),"$163,075.75",8/25/2011,651 6th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=112278,01 112278,Longfellow Elementary School-San Francisco Usd,Alterations to 1-Classroom Building,#1-Certification & Close of File,School (K-12),"$759,000.00",2/14/2012,755 Morse St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=112305,01 112305,Daniel Webster Elementary School - Sfusd,Alterations to 1-Auditorium Building Voluntary Foundation Strengthening,#1-Certification & Close of File,School (K-12),"$440,600.00",2/1/2012,465 Missouri St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=112485,01 112485,Francis Scott Key Elementary School -Sfusd,Construction of 1-Classroom/library modular Building,#1-Certification & Close of File,School (K-12),"$1,096,628.00",4/25/2012,1530 43rd Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=112509,01 112509,Buena Vista/horace Mann K-8 -San Francisco Usd,Alterations to 2-Classroom Buildings,#1-Certification & Close of File,School (K-12),"$1,412,397.56",5/15/2012,3351 23rd St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=112516,01 112516,Argonne Elementary School-San Francisco Usd,Alterations to 1-Play area and play structure,,Access Compliance Only - NOT K-14,"$188,608.00",3/26/2012,680 18th Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=112585,01 112585,Alvarado Elementary School-San Francisco Usd,Construction of 1-Rooftop PV panels,#1-Certification & Close of File,School (K-12),"$348,242.65",6/21/2012,625 Douglas St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=112615,01 112615,John Muir Elementary School-San Francisco Usd,Construction of 1-Playstructure,,Access Compliance Only - NOT K-14,$0.00,,380 Webster St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=112660,01 112660,Sunnyside Elementary School,"Construction of 2-Modular CR buildings, and related site work.",#1-Certification & Close of File,School (K-12),"$173,880.35",6/20/2012,250 Foerster Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=112671,01 112671,Ulloa Elementary School-San Francisco Usd,Construction of 2-Classroom Buildings,#1-Certification & Close of File,School (K-12),"$2,470,556.56",7/25/2012,2650 42nd Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=112809,01 112809,Lafayette Elementary School-Sfusd,Construction of 1-playstructure,,Access Compliance Only - NOT K-14,$0.00,,4545 Anza St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=112957,01 112957,Cesar Chavez Elementary School -Sfusd,Alterations to 1-Main school building; Relocation of 5-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$8,171,964.00",4/12/2013,825 Shotwell St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113012,01 113012,Yick Wo Elementary School - Sfusd,"Additions to 1-Main Bldg. (Multi-purpose at  Basement Level, and Exterior Exit Balcony at 2nd floor); Alterations to 1-Main Bldg with site improvements",#1-Certification & Close of File,School (K-12),"$5,193,153.00",4/15/2013,2245 Jones St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113032,01 113032,George Washington Carver Elementary School-Sfusd,Construction of 1-play structure,,Access Compliance Only - NOT K-14,$0.00,2/13/2013,1360 Oakdale Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113039,01 113039,Bret Harte Early Education School -Sfusd,Alterations to 2-Building C and Building D,#1-Certification & Close of File,School (K-12),"$1,639,669.00",3/7/2013,950 Hollister Ave,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113047,01 113047,Monroe Elementary School,"Construction of 1-sitework + fire alarm, 1-Classroom Building 2 story modular",#1-Certification & Close of File,School (K-12),"$4,995,460.00",5/16/2013,260 Madrid St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113073,01 113073,2340 Jackson Street Elementary School,Alterations to 1-voluntary seismic upgrade at library building,#1-Certification & Close of File,School (K-12),"$213,861.00",4/9/2013,2340 Jackson Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113170,01 113170,Chinese Ed Center-San Francisco Usd,Alterations to 1-rooftop play area,#1-Certification & Close of File,School (K-12),"$107,509.10",5/28/2013,657 Merchant St.,San Franciso
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113173,01 113173,Monroe Elementary School-Sfusd,Alterations to 1-main school building including voluntary seismic upgrade,#1-Certification & Close of File,School (K-12),"$7,358,736.00",9/3/2013,260 Madrid St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113174,01 113174,George Peabody Elementary School-Sfusd,"Additions to 1-Classroom Building A; Alterations to 2-Classroom Buildings A & B, 1-Administration Building; Construction of 1-Multi-purpose Building, 1-site work, ball wall, canopy",#1-Certification & Close of File,School (K-12),"$7,149,674.00",6/27/2013,251 Sixth Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113229,01 113229,Roosevelt Middle School-Sfusd,"Alterations to 1-Main school building; Construction of 1-Lunch Shelter; Relocation of 4-Classroom Buildings (Relocatable), 1-Toilet Building (Relocatable)",#1-Certification & Close of File,School (K-12),"$13,576,019.60",12/6/2013,460 Arguello Blvd.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113262,01 113262,New Willie L. Brown Jr. Middle School-Sfusd,"Alterations to 2-Admin/CR/MP/Lib Bldg(A1),  Gym/CR/Locker Rm Bldg(B)[PV panels]; Construction of 1-Building A1  (Administration/ Multi-purpose/Library/Classroom Building), 1-Building A2 (Wellness/Fitness Center), 1-Site Works, Retaining Walls, 1-Building B (Gymnasium/Classroom Building) and (2)Canopies",#1-Certification & Close of File,School (K-12),"$40,649,986.00",7/22/2013,2055 Silver Ave.,San Francisco
