Link,DSA AppId,Project Name,Project Scope,Project Cert Type,Project Type,Final Project Cost,Approved Date,Address,City
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120332,04 120332,Richardson Prep Hi Middle School,Alterations to 1-Building C (Electrical Room & Equipment Enclosure under Eave); Construction of 4-Solar Panel Structures & Associated Sitework,#1-Certification & Close of File,School (K-12),"$697,683.00",11/24/2021,455 S. K. St,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120333,04 120333,Lankershim Elementary School,Alterations to 1-Equipment Enclosure; Construction of 3-Solar Panel Structures & Associated Sitework,#1-Certification & Close of File,School (K-12),"$678,647.00",12/2/2021,1499 Lankershim Ave,Highland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120393,04 120393,Parent Welcome Center,Alterations to 1-Site Improvements; Construction of 1-Parent Welcome Center,,School (K-12),$0.00,,746 N.e St,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120452,04 120452,Lytle Creek Elementary School,Alterations to 1-Electrical Equipment Enclosure; Construction of 2-Solar Panel Structures & Associated Sitework,#1-Certification & Close of File,School (K-12),"$523,883.00",11/24/2021,275 South K St.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120453,04 120453,Martin Luther King Jr. Middle School,"Alterations to 1-Electrical Equipment Enclosure, 1-Parking Lot; Construction of 3-Solar Panel Structures & Associated Sitework",#1-Certification & Close of File,School (K-12),"$806,093.00",11/24/2021,1250 Medical Center Drive,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120454,04 120454,Serrano Middle School,"Alterations to 1-Parking Lot; Construction of 6-Solar Panel Structures & Associated Sitework, 2-Electrical Equipment Enclosures",#1-Certification & Close of File,School (K-12),"$1,115,802.00",12/2/2021,3131 Piedmont Dr.,San
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120583,04 120583,Community Day School,Construction of 6-Solar Panel Structures,#1-Certification & Close of File,School (K-12),"$1,056,314.00",10/8/2021,24424 Monterey Ave,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120584,04 120584,Riley Elementary School,Alterations to 1-Multi-Use Building A (Electrical Yard); Construction of 4-Solar Panel Structures,#1-Certification & Close of File,School (K-12),"$675,359.00",10/14/2021,1266 N. G St,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120600,04 120600,Juanita Blakely Jones Elementary School,Construction of 5-Solar Panel Structures,#1-Certification & Close of File,School (K-12),"$786,917.00",9/29/2021,700 N F. St,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120614,04 120614,Quail Valley Middle School,Alterations to 1-Cellular Pole/Tower/ Equipment Enclosure,,School (K-12),$0.00,2/15/2022,10050 Arrowhead Rd,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120796,04 120796,Adelanto High School,Alterations to 1-Football Field / Synthetic Turf Replacement,,School (K-12),$0.00,5/19/2022,15620 Joshua Rd,Adelanto
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120810,04 120810,Trona High School,"Construction of 3-Shade Structure (PC #04-119454), 3-Shade Structures, 1-Site work, 1-Building Complex(Building A, B, C,D and E), 1-Gymnasium Building F",,School (K-12),$0.00,1/19/2023,83600 Trona Rd,Trona
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120852,04 120852,Apple Valley Unified School District Operations Center,Alterations to 1-Cellular Pole/Tower & Equipment Enclosure,#1-Certification & Close of File,School (K-12),"$102,567.64",4/6/2022,22974 Bear Valley Road,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=120854,04 120854,Baldy Mesa Elementary School,"Alterations to 3-Classroom Buildings 400, 500 & 600, 1-Kindergarten Building 300, 1-Administration Building (Relocatable) 38, 1-Site Improvements, 2-Toilet Buildings  (Relocatable) 20,37, 36-Classroom Buildings    (Relocatable) 21-36, 39-58 FIRE ALARM UPGRADE, 1-Administration Building 100",,School (K-12),$0.00,8/1/2022,10376 Baldy Mesa Rd.,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121054,04 121054,Yucca Loma Elementary School,Alterations to 1-Campus-wide Fire Alarm upgrade,#1-Certification & Close of File,School (K-12),"$625,974.00",8/18/2022,21351 Yucca Loma Rd,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121055,04 121055,Sycamore Rocks Elementary School,Alterations to 1-Campus-wide Fire Alarm upgrade,#1-Certification & Close of File,School (K-12),"$625,974.00",8/18/2022,23450 South Road,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121056,04 121056,Pinon Hills Elementary School,"Alterations to 2-Parking Lots 1 & 2, Passenger Loading, and Site Improvements, 1-Multi-purpose / Classroom Building; Construction of 1-Shade Structure (40x60)",,School (K-12),$0.00,12/8/2022,878 Mono Rd,Pinon Hills
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121057,04 121057,Quail Valley Middle School,"Alterations to 1-Parking Lot & Site Improvements, 1-Classroom Building 700, 1-Multi-Use Building 200, 1-Arts & Crafts / Kitchen Building 600, 1-Music Building 300, 1-Library / Classroom Building 500, 1-Gymnasium 800",,School (K-12),$0.00,2/22/2023,10058 Arrowhead Rd,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121075,04 121075,Yermo Elementary School,Construction of 1-Shade Structure,#1-Certification & Close of File,School (K-12),"$99,128.42",4/26/2022,38280 Gleason St,Yermo
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121084,04 121084,Phelan Elementary School,"Alterations to 1-Parking Lot 1 & Site Improvements, 1-Administration Building A, 1-Campus-wide Fire Alarm upgrade, 3-Classroom Buildings (Relocatable) (M4, M5, M6 flashing); Construction of 9-Classroom Buildings K1-K3, P1-P6(Relocatable, 24x40), 1-Toilet Building K (Relocatable, 12x40), 1-Fire Pump Enclosure",,School (K-12),$0.00,1/19/2024,4167 Phelan Rd,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121085,04 121085,Pinon Mesa Middle School,"Alterations to 1-Parking Lot 1 & Site Improvements, 1-Campus-wide Fire Alarm upgrade; Construction of 1-Relocatable Toilet Building R1, 16-Relocatable Classroom Buildings H33-H41 & I42-I48",,School (K-12),$0.00,6/28/2023,9298 Sheep Creek Rd,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121086,04 121086,Wrightwood Elementary School,"Alterations to 1-Administration Building A (Staff Restroom), 1-Classroom Building E (Student Restrooms), 1-Parking Lot 1 & Site Improvements, 1-Campus-wide Fire Alarm upgrade; Construction of 7-Classroom Buildings P14-P20 (Relocatable)",,School (K-12),$0.00,5/15/2023,1175 Ca-2,Wrightwood
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121237,04 121237,Bonnie Oehl Elementary School,Alterations to 1-Library/Administration/Classroom Building A (HVAC upgrade),DSA 301P Notification of Requirement for Certification,School (K-12),"$8,197,753.68",2/14/2023,2525 N. Palm Ave,Highland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121238,04 121238,Riley Elementary School,Alterations to 1-Classroom/Kindergarten/Multi-purpose/Administration Building A (HVAC upgrade),,School (K-12),$0.00,2/27/2023,1266 N. G St,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121267,04 121267,Apple Valley Unified School District Operations Center,Alterations to 1-Cellular Pole/Tower and Equipment Enclosure,,School (K-12),$0.00,5/10/2023,22974 Bear Valley Road,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121364,04 121364,North Park Elementary School,Alterations to 1-Main Classroom/Administration Building A (HVAC upgrade),,School (K-12),$0.00,4/3/2023,5378 N. H St.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121365,04 121365,Emmerton Elementary School,Alterations to 1-Main Classroom/Administration Building A (HVAC upgrade),DSA 301P Notification of Requirement for Certification,School (K-12),"$8,210,159.50",4/3/2023,1888 Arden Ave,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121508,04 121508,Yucaipa High School,"Alterations to 1-Gymnasium Building L (HVAC upgrade), 2-Locker Buildings J & K (HVAC upgrade); Construction of 1-Equipment Courtyard",DSA 301P Notification of Requirement for Certification,School (K-12),"$3,015,350.00",1/4/2023,33000 Yucaipa Blvd,Yucaipa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121850,04 121850,Juanita B. Jones Elementary School,Construction of 1-Parking Lot C,,School (K-12),$0.00,1/6/2023,700 N F St.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121966,04 121966,Rio Vista Elementary School,"Alterations to 1-Campus wide PA System, 1-Kindergarten Building B1 (restrooms)",#1-Certification & Close of File,School (K-12),"$361,575.00",5/1/2023,1451 N. California Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121982,04 121982,Del Rosa Elementary School,Alterations to 1-Classroom Building (Bldg F1),,School (K-12),$0.00,10/11/2023,3395 North Mountain Avenue,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=121983,04 121983,Muscoy Elementary School,"Alterations to 1-Classroom Building (Bldg D), 1-Site Improvement",,School (K-12),$0.00,11/29/2023,2119 West Blake Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122005,04 122005,Victor Valley High School,Alterations to 1-Cellular Pole/Tower & Equipment Enclosure,,School (K-12),$0.00,1/17/2024,16500 Mojave Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122074,04 122074,Imogene Garner Hook Junior High School,Alterations to 1-Bldg F(Kitchen)-HVAC Replacement,#1-Certification & Close of File,School (K-12),$0.00,11/9/2023,15000 Hook Blvd,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122075,04 122075,Victor Valley High School,"Alterations to 1-Classroom Building Wing 1 (HVAC), 1-Cafeteria Building (HVAC), 1-Office Building (HVAC), 1-Auto Shop Bldg. (HVAC), 1-Gymnasium Building (HVAC)",#1-Certification & Close of File,School (K-12),"$2,500,000.00",11/14/2023,16500 Mojave Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122079,04 122079,Brentwood Elementary School,"Alterations to 1-Building #500(HVAC upgrade), 44-Classroom Relocatable (HVAC upgrade), 1-Site wall, 1-Building #100(HVAC upgrade), 1-Restroom (HVAC upgrade), 1-Building #200(HVAC upgrade), 1-Building #300(HVAC upgrade)",,School (K-12),$0.00,9/20/2023,13962 Hook Blvd,Vicotrville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122080,04 122080,Del Rey Elementary School,Alterations to 1-existing HVAC units and ductwork (replacement),,School (K-12),$0.00,,15332 Del Rey Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122081,04 122081,Discovery School Of The Arts,"Alterations to 1-Library Building 200/ HVAC upgrade, 32-Classroom Buildings 1 to 32(Relocatable) / HVAC upgrade, 1-Cafeteria Building 500/ HVAC upgrade, 1-Kindergarten Building 300/ HVAC upgrade, 1-Office Building 100/ HVAC upgrade",,School (K-12),$0.00,10/18/2023,13247 Amethyst Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122082,04 122082,Irwin Academy Of Performing Arts -,"Alterations to 9-Buildings A thru H, & M (HVAC upgrade), 7-Classroom Buildings 18 thru 20, 25, & 32 thru 34 (Relocatable, HVAC upgrade)",,School (K-12),$0.00,7/22/2024,14907 S. Mojave Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122083,04 122083,Park View Elementary School,"Alterations to 1-Multi-purpose / Kitchen Building (HVAC upgrade), 11-Classroom Buildings 20 thru 24, 26, 33, 34, 39 thru 41 (Relocatable, 24'x40', HVAC upgrade), 4-Classroom Buildings A, B, D, & E (HVAC upgrade), 1-Administration Building (HVAC upgrade)",,School (K-12),$0.00,10/18/2023,13427 Cahuenga Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122084,04 122084,Sixth Street Preparatory School,"Alterations to 1-Kindergarten Building 5 (HVAC upgrade), 1-Multi-purpose Building (HVAC upgrade), 1-Pre School Building (HVAC upgrade), 2-Classroom Buildings 1&2 and 3&4 (HVAC upgrade)",,School (K-12),$0.00,9/27/2023,15476 6th Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122144,04 122144,New Tk-5 Elementary School,"Construction of 1-Classroom Building G2 (Relocatable, G2-1 thru G2-4), 1-Array 1 PV System on top of Shade Structure, 1-Media Center / Library Building D, 1-Support / Toilet Building C, 2-Workroom / Toilet Buildings F1 & G1, 2-Shade Structures, 1-Kindergarten Building E (Relocatable, E-1 thru E-4), 1-Classroom Building G3 (Relocatable, G3-1 thru G3-5), 1-Bus Boarding & Alighting Area, 3-Parking Lots 1, 2 & 3, 1-Multi-purpose Building B, 1-Classroom Building F3 (Relocatable, F3-1 thru F3-5), 1-Classroom Building F2 (Relocatable, F2-1 thru F2-4), 1-Play Fields / Play Courts & Site Improvement, 6-Mechanical Encl",,School (K-12),$0.00,,"34° 29' 20"" N, 117° 25' 13"" W",Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122168,04 122168,North Verdemont Elementary School,"Alterations to 1-Parking Lot & Site Improvements, 1-Administration Building - Restrooms; Construction of 1-Classroom building",,School (K-12),$0.00,12/14/2023,3555 West Meyers Road,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122197,04 122197,Imogene Garner Hook Junior High,Construction of 5-Light Poles (@ Soccer Field),,School (K-12),$0.00,12/15/2023,15000 Hook Blvd.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122236,04 122236,Rio Vista Elementary School,"Alterations to 1-Administration Building 100 (HVAC upgrade), 1-Multi-Purpose Building 200 (HVAC upgrade)",,School (K-12),$0.00,3/12/2024,13590 Havasu Road,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122237,04 122237,Sandia Elementary School,"Alterations to 1-Administration Building 100 (HVAC upgrade), 1-Multi-Purpose Building 200 (HVAC upgrade)",,School (K-12),$0.00,3/12/2024,21331 Sandia Road,Apply Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122238,04 122238,Sycamore Rocks Elementary School,"Alterations to 1-Administration Building 100 (HVAC upgrade), 1-Multi-Purpose Building 200 (HVAC upgrade)",,School (K-12),$0.00,3/12/2024,23450 South Road,Appe Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122239,04 122239,Vanguard Preparatory,"Alterations to 1-Multi-Purpose Building 200 (HVAC upgrade), 1-Administration Building 100 (HVAC upgrade), 1-Kindergarten Building (Relocatable, HVAC upgrade), 1-Multi-purpose / Gymnasium Building (HVAC upgrade)",,School (K-12),$0.00,3/12/2024,12951 Mesquite Road,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122241,04 122241,Del Rey Elementary School,"Alterations to 2-Parking Lots 1 & 2 (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,15332 Del Rey Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122242,04 122242,Endeavour School Of Exploration,"Alterations to 3-Parking Lots A, B, & C (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,12403 Ridgecrest Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122243,04 122243,Irwin Academy Of Performing Arts,"Alterations to 3-Parking Lots A, B, & C (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,14907 South Mojave Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122244,04 122244,Lomitas Elementary School,"Alterations to 2-Parking Lots A & B (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,12571 First Avenue,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122245,04 122245,Mojave Vista Elementary School,"Alterations to 1-Parking Lot (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,16100 Burnwood Avenue,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122246,04 122246,Mountain View Montessori Charter School,"Alterations to 1-Parking Lot 1 (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,17000 Silica Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122247,04 122247,Six Street Prep Elementary School,"Alterations to 1-Parking Lot (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,9/5/2023,15476 6th Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122248,04 122248,Green Tree East Elementary School,"Alterations to 1-Playground & Site Improvements, 1-Parking Lot (Slurry Coat, Striping, & Accessibility upgrade)",,School (K-12),$0.00,8/18/2023,17246 Gibralter Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122256,04 122256,Yucaipa Adult Education,"Alterations to 1-Office Building 1 (Restroom Upgrade); Construction of 1-Classroom Building  (Relocatable, PC04-121111))",,School (K-12),$0.00,5/19/2023,"12358 6th Street, #b",Yucaipa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122288,04 122288,Desert Knolls Elementary,"Alterations to 1-Administration Building 100 (HVAC upgrade), 1-Classroom Building 200 (HVAC upgrade), 1-Multi-purpose Building 300 (HVAC upgrade)",,School (K-12),$0.00,12/13/2023,18213 Symeron Rd,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122290,04 122290,Citrus Elementary School,Alterations to 1-Classroom Building; Construction of 2-Solar Panel Structures,,School (K-12),$0.00,4/13/2023,925 W. 7th Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122291,04 122291,Magnolia Elementary School,Alterations to 1-Classroom Building; Construction of 1-Solar Panel Structure,,School (K-12),$0.00,4/13/2023,466 W. 15th St,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122346,04 122346,Rancho Verde Elementary School,"Alterations to 1-Administration Building F (HVAC upgrade), 1-Multi-purpose Building C (HVAC upgrade), 1-Kindergarten Building G (HVAC upgrade)",,School (K-12),$0.00,12/20/2023,14334 Pioneer Road,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122370,04 122370,Pepper Tree Elementary,Alterations to 1-Classroom Building 'P'; Construction of 3-Solar Panel Structures,,School (K-12),$0.00,5/25/2023,1045 W. 18th St,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122371,04 122371,Foothill Knolls Stem Academy,Alterations to 1-Classroom Buildings 'A' and 'D'; Construction of 2-Solar Panel Structures,,School (K-12),$0.00,5/25/2023,1245 Verterans Ct,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122372,04 122372,Upland Junior High,Alterations to 1-Classroom Building 'F'; Construction of 4-Solar Panel Structures,,School (K-12),$0.00,5/25/2023,444 E. 11th St,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122563,04 122563,Serrano Middle School,Alterations to 1-Fencing / Gates & Site Improvements,,School (K-12),$0.00,11/1/2023,3131 Piedmont Drive,Highland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122592,04 122592,Victor Valley Union High School District - District Office,"Alterations to 1-Site Improvements; Construction of 1-IT Building (Relocatable, 20'x10')",,School (K-12),"$107,981.34",12/6/2023,16350 Mojave Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122647,04 122647,Lake Arrowhead Elementary School,Alterations to 1-Campus Wide Window Replacement,,School (K-12),$0.00,,1300 Golden Rule Lane,Lake Arrowhead
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122659,04 122659,Valley Of Enchantment Elementary School,Alterations to 1-Main Building Complex (Window Replacement),,School (K-12),$0.00,,22836 Fir Lane,Crestline
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122661,04 122661,Charles Hoffman Elementary School,Alterations to 1-Main Building Complex (Window Replacement),,School (K-12),$0.00,,2851 Running Spring School Road,Running Springs
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122674,04 122674,Yermo Elementary School,"Alterations to 1-Campus Wide Fire Alarm upgrade, 1-Parking Lot / Fire Lane, 1-Site Improvements; Construction of 1-Gymnasium Building K, 1-Playground / Play Equipment",,School (K-12),$0.00,8/9/2024,38280 Gleason Street,Yermo
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122679,04 122679,Ramona Alessandro Elementary School,"Alterations to 1-Parking Lot; Construction of 1-Classroom Building EL, 2-Shade Structures, 1-Site Improvement",,School (K-12),$0.00,8/2/2024,670 Ramona Avenue,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122680,04 122680,Bob Holcomb Elementary School,"Alterations to 1-Parking Lot; Construction of 1-Classroom Building EL, 1-Site Improvement, 2-Shade Structures",,School (K-12),$0.00,8/2/2024,1345 W. 8th Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122681,04 122681,Hillside Elementary School,"Alterations to 1-Parking Lot; Construction of 1-Classroom Building EL, 2-Shade Structures, 1-Site Improvement",,School (K-12),$0.00,8/2/2024,4975 N. Mayfield Avenue,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122682,04 122682,Manuel A. Salinas Creative Arts Elementary School,"Alterations to 1-Parking Lot; Construction of 1-Classroom Building EL, 1-Site Improvement, 2-Shade Structures",,School (K-12),$0.00,8/2/2024,2699 N. California Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=122873,04 122873,Yucaipa High School,"Alterations to 1-Softball Field, Batting Cages, Existing Restrooms (Restroom/Snack Bar Building); Construction of 1-Bleacher",,School (K-12),$0.00,7/17/2024,33000 Yucaipa Blvd,Yucaipa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123013,04 123013,University Preparatory School,"Alterations to 1-Classroom Building  (Relocatable) (#901), 1-Site Improvement; Relocation of 1-48'x40' Classroom Building (#902)",,School (K-12),$0.00,9/17/2024,13853 Seneca Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123034,04 123034,Yucaipa High School,"Alterations to 1-Concession Building (Restrooms), 1-Site Improvement; Construction of 1-Weight Room Building  (Relocatable)",,School (K-12),$0.00,6/26/2024,33000 Yucaipa Blvd,Yucaipa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123076,04 123076,Adelanto High School,Alterations to 1-Administration / Auditorium Building B (Doors); Construction of 1-Play Structure & Play Surfacing,#1-Certification & Close of File,School (K-12),"$80,584.67",4/5/2024,15620 Joshua Road,Adelanto
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123083,04 123083,Challenger School Of Sports And Fitness,"Alterations to 1-Site Improvement, 1-Campus wide door hardware replacement/ Classroom Building A",,School (K-12),$0.00,8/20/2024,14777 Hopland Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123084,04 123084,Endeavour School Of Exploration,"Alterations to 1-Site Improvement, 1-Classroom Building 1 (Door hardware & Restroom)",,School (K-12),$0.00,8/20/2024,12403 Ridgecrest Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123085,04 123085,Galileo Academy 101,"Alterations to 1-Site Improvement, 1-Classroom Building 1 (Door hardware & Restroom)",,School (K-12),$0.00,8/20/2024,15999 Warwick Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123086,04 123086,Mountain View Montessori Charter,"Alterations to 1-Toilet Building (Relocatable) (Door Hardware), 1-Site Improvement, 2-Classroom Buildings 102, 103 (Relocatable) (Door Hardware), 1-Multi-purpose Building 101 (door hardware & restroom)",,School (K-12),$0.00,8/20/2024,15999 Warwick Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123087,04 123087,Dr. Ralph H. Baker 21st Century Learning Center,"Alterations to 1-Site Improvement, 1-Classroom Building 1 (door hardware)",,School (K-12),$0.00,8/20/2024,15456 El Evado Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=123088,04 123088,West Palms Conservatory School,"Alterations to 1-Site Improvement, 1-Multi-Purpose Building 1 (Door hardware & Restroom)",,School (K-12),$0.00,8/20/2024,14375 Del Gado Road,Victorville
